symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,1h,smc,long,1716951600.0,68829.42,67994.5662,82595.30399999999,1,1716966000.0,67946.9,-882.5200000000041,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716969600.0,67872.41,67399.53298,81446.892,1,1716994800.0,67379.13,-493.27999999999884,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1717059600.0,67745.94,67305.89474,81295.128,1,1717167600.0,67215.58,-530.3600000000006,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1717257600.0,67700.01,67465.00597,81240.01199999999,1,1718096400.0,67084.34,-615.6699999999983,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1718175600.0,67453.63,66994.38209,80944.356,1,1718290800.0,66470.01,-983.6200000000099,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1718463600.0,66316.02,65548.7217,79579.224,1,1718629200.0,65200.01,-1116.010000000002,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1718665200.0,66504.33,66193.61163,79805.196,1,1718668800.0,65749.99,-754.3399999999965,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1718672400.0,65133.99,64406.2,78160.788,1,1718953200.0,64201.63,-932.3600000000006,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1719032400.0,64424.21,63615.2121,77309.052,1,1719183600.0,63210.01,-1214.199999999997,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1719309600.0,61317.17,60972.910859999996,73580.60399999999,1,1719424800.0,60910.02,-407.15000000000146,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1719500400.0,61576.0,61347.85264999999,73891.2,1,1719579600.0,61297.99,-278.01000000000204,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1719666000.0,61102.98,60807.767779999995,73323.576,1,1719720000.0,60777.55,-325.4300000000003,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1719730800.0,61528.01,60429.768299999996,73833.612,1,1720000800.0,60383.99,-1144.020000000004,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1720216800.0,56621.09,55836.0,67945.30799999999,1,1720396800.0,55094.0,-1527.0899999999965,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1720447200.0,56185.24,54635.6,67422.288,1,1721498400.0,67467.99,11282.750000000007,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1721502000.0,67224.0,66936.36666,80668.8,1,1721541600.0,66721.99,-502.00999999999476,TP/SL/BMS/CHOCH
