symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,30m,smc,long,1730779200.0,68389.99,67536.32489999999,82067.988,1,1731322800.0,82148.87,13758.87999999999,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1731324600.0,82134.0,81738.048,98560.8,1,1731333600.0,81734.0,-400.0,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1731335400.0,82484.9,80685.00989999999,98981.87999999999,1,1732257000.0,98999.99,16515.09000000001,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1732258800.0,99232.78,97887.06180000001,119079.336,1,1732280400.0,97596.3,-1636.479999999996,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1732302000.0,99361.5,98050.6989,119233.79999999999,1,1732377600.0,97705.82,-1655.679999999993,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1732419000.0,98200.1,97810.69497,117840.12000000001,1,1732444200.0,97668.85,-531.25,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1732491000.0,97900.04,97238.407,117480.048,1,1732496400.0,97081.61,-818.429999999993,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1732498200.0,97205.23,96597.336,116646.276,1,1732545000.0,95385.49,-1819.7399999999907,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1732680000.0,93018.97,91624.5297,111622.764,1,1736452800.0,91291.69,-1727.2799999999988,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1736478000.0,93554.99,92972.8422,112265.988,1,1736758800.0,92813.86,-741.1300000000047,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1736802000.0,93855.98,92467.8216,112627.17599999999,1,1740436200.0,92432.06,-1423.9199999999983,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1740524400.0,89048.69,88246.80298,106858.428,1,1740529800.0,88150.0,-898.6900000000023,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1740531600.0,88356.01,87884.03456,106027.21199999998,1,1740574800.0,87828.0,-528.0099999999948,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1740636000.0,86103.75,84850.5636,103324.5,1,1740673800.0,84471.69,-1632.0599999999977,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1740753000.0,82105.05,80261.5077,98526.06,1,1741615200.0,79882.35,-2222.699999999997,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1741669200.0,80179.8,79488.89576,96215.76,1,1743964200.0,79107.3,-1072.5,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1744034400.0,78115.2,77636.39997,93738.23999999999,1,1744043400.0,77434.01,-681.1900000000023,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1744045200.0,78571.99,77081.2604,94286.388,1,1744131600.0,76661.25,-1910.7400000000052,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1744185600.0,77312.91,77060.14394000001,92775.492,1,1744196400.0,76569.42,-743.4900000000052,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1744198200.0,76230.01,75529.58942,91476.01199999999,1,1745346600.0,91504.36,15274.350000000006,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1745348400.0,91640.0,90866.72954999999,109968.0,1,1747875600.0,109994.37,18354.369999999995,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1747877400.0,109920.68,109337.999,131904.816,1,1747999800.0,109076.35,-844.3299999999872,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1748073600.0,107894.5,107243.67089,129473.4,1,1748161800.0,107109.41,-785.0899999999965,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1748205000.0,107677.35,107086.86273,129212.82,1,1748460600.0,106946.01,-731.3400000000111,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1748484000.0,108079.14,107607.35655,129694.968,1,1748493000.0,107564.44,-514.6999999999971,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1748494800.0,107615.2,106627.16596999999,129138.23999999999,1,1748538000.0,106607.14,-1008.0599999999977,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1748700000.0,104299.99,103076.12700000001,125159.988,1,1749148200.0,103006.05,-1293.9400000000023,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1749189600.0,103072.0,101867.13900000001,123686.4,1,1750539600.0,101848.0,-1224.0,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1750573800.0,102744.36,102384.79139,123293.23199999999,1,1750582800.0,102366.98,-377.38000000000466,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1750584600.0,102199.99,101773.76,122639.988,1,1750597200.0,101060.03,-1139.9600000000064,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1750640400.0,100610.95,100280.57304,120733.13999999998,1,1750694400.0,100272.18,-338.7700000000041,TP/SL/BMS/CHOCH
