symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,15m,smc_loose,long,1740600900.0,83520.86,82788.886,100225.03199999999,1,1740706200.0,82528.0,-992.8600000000006,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740707100.0,81661.55,81396.33622,97993.86,1,1740709800.0,80074.41,-1587.1399999999994,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740710700.0,80805.5,79316.335,96966.59999999999,1,1740727800.0,79242.97,-1562.5299999999988,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740728700.0,79204.59,78583.59982,95045.50799999999,1,1740731400.0,78487.01,-717.5800000000017,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740732300.0,78975.99,78251.539,94771.18800000001,1,1741632300.0,77655.26,-1320.7300000000105,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1741633200.0,78006.17,77268.59670000001,93607.404,1,1741653000.0,76814.75,-1191.4199999999983,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1741653900.0,77673.6,75839.94,93208.32,1,1744006500.0,75817.99,-1855.6100000000006,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1744007400.0,75048.0,74775.0,90057.59999999999,1,1744161300.0,74690.57,-357.429999999993,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1744162200.0,75494.61,74396.14,90593.53199999999,1,1745332200.0,90682.44,15187.830000000002,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1745333100.0,90797.73,89694.0,108957.276,1,1747838700.0,108999.99,18202.26000000001,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1747839600.0,108826.0,108101.80872999999,130591.2,1,1747847700.0,106975.9,-1850.1000000000058,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1747848600.0,106517.07,106180.5,127820.484,1,1748539800.0,106156.42,-360.65000000000873,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1748540700.0,106303.6,105804.631,127564.32,1,1748545200.0,105678.01,-625.5900000000111,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1748546100.0,105965.57,105360.966,127158.68400000001,1,1748565900.0,104939.99,-1025.5800000000017,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1748566800.0,105517.9,104286.6985,126621.47999999998,1,1748623500.0,103898.75,-1619.1499999999942,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1748624400.0,104062.73,103395.58987000001,124875.27599999998,1,1748659500.0,103189.83,-872.8999999999942,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1748660400.0,103253.35,102793.28223,123904.02,1,1749146400.0,102736.39,-516.9600000000064,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1749147300.0,103275.16,102401.6706,123930.192,1,1749150900.0,102215.04,-1060.12000000001,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1749151800.0,102200.92,101845.28478,122641.10399999999,1,1749153600.0,101618.84,-582.0800000000017,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1749154500.0,101452.16,100645.59468000001,121742.592,1,1749156300.0,100483.91,-968.25,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1749157200.0,100489.24,100071.14322,120587.088,1,1750601700.0,99537.71,-951.5299999999988,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1750602600.0,99139.99,98769.16092,118967.988,1,1750622400.0,98471.14,-668.8500000000058,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1750623300.0,98517.85,97993.136,118221.42,1,1752226200.0,118583.87,20066.01999999999,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1752227100.0,118470.34,118044.8,142164.408,1,1752230700.0,117983.78,-486.5599999999977,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1752231600.0,117727.88,117342.912,141273.456,1,1752248700.0,116902.59,-825.2900000000081,TP/SL/BMS/CHOCH
