symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason,entry_level,oi_filtered
BTCUSDT,15m,FifteenMinStrategy,short,1728974700.0,65564.98,65874.61868,59008.48199999999,1,1728995400.0,65882.6,-317.6200000000099,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1729000800.0,67356.11,67197.336,74091.721,1,1729001700.0,66800.02,-556.0899999999965,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1729002600.0,65590.62,67903.19532,59031.55799999999,1,1729077300.0,68118.11,-2527.4900000000052,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1729078200.0,68254.01,67384.6606,75079.41100000001,1,1729085400.0,67233.96,-1020.0499999999884,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1729088100.0,67748.0,67612.504,74522.8,1,1729089000.0,67483.93,-264.070000000007,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1729099800.0,68022.01,68352.32,61219.80899999999,1,1729261800.0,68483.5,-461.49000000000524,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1729271700.0,68698.0,68405.28,75567.8,1,1729285200.0,68404.23,-293.7700000000041,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1729293300.0,68400.0,68673.6,61559.99999999999,1,1729434600.0,68707.99,-307.99000000000524,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1729437300.0,68479.99,68092.536,75327.98900000002,1,1729513800.0,68076.87,-403.1200000000099,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1729517400.0,67553.65,68424.65999999999,60798.28499999999,1,1729803600.0,68525.99,-972.3400000000111,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,long,1729804500.0,68612.0,67993.74,75473.20000000001,1,1729817100.0,67989.27,-622.7299999999959,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1729826100.0,68176.02,68507.27736,61358.418,1,1729865700.0,68676.01,-499.9899999999907,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1729866600.0,68303.99,67991.6412,75134.38900000001,1,1729871100.0,67690.01,-613.9800000000105,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1729881000.0,67353.0,67177.65544,74088.3,1,1729881900.0,67026.61,-326.3899999999994,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1729900800.0,66639.91,66431.79016,73303.90100000001,1,1730228400.0,73554.3,6914.389999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1730231100.0,72536.16,72214.01388,79789.77600000001,1,1730232900.0,71995.53,-540.6300000000047,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1730253600.0,72554.88,72925.038,65299.392,1,1730861100.0,73077.05,-522.1699999999983,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1730862900.0,73953.07,73353.0,81348.37700000001,1,1730880000.0,73339.9,-613.1700000000128,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1730883600.0,73763.92,74163.38164,66387.52799999999,1,1730891700.0,74289.81,-525.8899999999994,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1730912400.0,74540.58,74874.53491999999,67086.522,1,1730916900.0,74948.59,-408.00999999999476,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1730937600.0,75411.58,75032.1162,82952.73800000001,1,1730952000.0,74860.0,-551.5800000000017,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1730964600.0,74912.0,75243.776,67420.79999999999,1,1730992500.0,75399.99,-487.99000000000524,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1731007800.0,76131.99,75632.7042,83745.18900000001,1,1731017700.0,75631.28,-500.7100000000064,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1731047400.0,75908.27,75556.4604,83499.09700000001,1,1731338100.0,83745.0,7836.729999999996,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1731341700.0,84349.71,84098.54584,92784.68100000001,1,1731513600.0,93192.03,8842.319999999992,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1731540600.0,90424.24,88980.53516,99466.66400000002,1,1731595500.0,88720.03,-1704.2100000000064,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,short,1731600000.0,87718.78,89600.99429999999,78946.90199999999,1,1731607200.0,89616.02,-1897.2400000000052,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1731615300.0,88428.42,88825.0455,79585.578,1,1731662100.0,89188.01,-759.5899999999965,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1731663000.0,89064.14,88869.48484,97970.554,1,1731682800.0,88490.25,-573.8899999999994,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1731687300.0,89632.99,90058.8,80669.69099999999,1,1731699000.0,90585.0,-952.0099999999948,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1731699900.0,90377.89,89845.83822,99415.679,1,1731808800.0,89482.01,-895.8800000000047,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1731849300.0,90744.46,90290.886,99818.90600000002,1,1731852900.0,90095.34,-649.1200000000099,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1731893400.0,90702.39,89582.444,99772.629,1,1731937500.0,89502.23,-1200.1600000000035,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,short,1731940200.0,90591.28,91417.79432,81532.15199999999,1,1731943800.0,91887.99,-1296.7100000000064,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1731958200.0,90326.44,90757.62415999999,81293.79599999999,1,1731960900.0,91715.8,-1389.3600000000006,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1731967200.0,91217.7,92148.09834,82095.93,1,1732018500.0,92400.0,-1182.300000000003,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1732055400.0,91709.8,92701.52274999999,82538.81999999999,1,1732087800.0,92713.65,-1003.8499999999913,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,long,1732118400.0,94316.29,93789.99336000001,103747.919,1,1732119300.0,93563.59,-752.6999999999971,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1732149000.0,94864.01,93488.75979000001,104350.41100000001,1,1732572900.0,93384.02,-1479.9899999999907,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,short,1732577400.0,93207.28,94602.99834,83886.552,1,1732585500.0,94857.15,-1649.8699999999953,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1732608900.0,92484.01,94208.04,83235.60899999998,1,1732637700.0,94224.0,-1739.9900000000052,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1732638600.0,94551.08,92618.392,104006.18800000001,1,1732644900.0,92395.99,-2155.0899999999965,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1732646700.0,92119.99,91731.6,101331.98900000002,1,1732650300.0,91683.89,-436.1000000000058,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1732659300.0,92300.0,92728.436,83069.99999999999,1,1732671900.0,92753.86,-453.8600000000006,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1732683600.0,92495.14,91992.21336000001,101744.65400000001,1,1733367600.0,102919.99,10424.850000000006,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1733368500.0,102800.0,102089.63156,113080.00000000001,1,1733378400.0,101906.4,-893.6000000000058,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1733382900.0,102098.41,102544.77492,91888.56899999999,1,1733385600.0,102616.0,-517.5899999999965,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1733409900.0,103507.99,101973.16,113858.78900000002,1,1733412600.0,101368.02,-2139.970000000001,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,short,1733425200.0,100560.01,100951.5,90504.00899999999,1,1733508000.0,101439.99,-879.9800000000105,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1733527800.0,99843.62,100063.5276,89859.25799999999,1,1733529600.0,100067.81,-224.19000000000233,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1733531400.0,100337.99,100807.77459999999,90304.19099999999,1,1733701500.0,101109.59,-771.5999999999913,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1733704200.0,99618.18,101553.702,89656.36199999998,1,1733949000.0,101588.99,-1970.8100000000122,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1733953500.0,101520.12,100671.21408,111672.132,1,1733967000.0,100539.86,-980.2599999999948,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1733969700.0,100780.8,101233.822,90702.71999999999,1,1733971500.0,101824.76,-1043.9599999999919,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1733983200.0,100529.26,101153.11242,90476.33399999999,1,1734009300.0,101254.06,-724.8000000000029,TP/SL/BMS/CHOCH,A,False
