symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason,entry_level,oi_filtered
BTCUSDT,30m,ThirtyMinStrategy,short,1727042400.0,62828.01,63041.361059999996,54660.368700000006,1,1727044200.0,63881.51,-1053.5,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1727046000.0,63495.99,63299.25778,71750.4687,1,1727049600.0,63192.01,-303.9799999999959,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1727062200.0,64354.0,64171.5497,72720.01999999999,1,1727064000.0,63922.0,-432.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1727065800.0,63912.3,64875.371759999995,55603.70100000001,1,1727362800.0,64999.01,-1086.7099999999991,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1727380800.0,64734.01,64999.5897,56318.58870000001,1,1727386200.0,65052.0,-317.98999999999796,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1727409600.0,65322.01,65183.38198,73813.8713,1,1727659800.0,64769.99,-552.0200000000041,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1727661600.0,64496.21,65599.37688,56111.70270000001,1,1728914400.0,66051.51,-1555.2999999999956,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1728916200.0,65922.0,65702.86094,74491.85999999999,1,1728921600.0,65671.15,-250.85000000000582,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1728945000.0,66454.0,65532.81,75093.01999999999,1,1728963000.0,65400.0,-1054.0,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1728970200.0,65363.24,65888.28363,56866.018800000005,1,1728999000.0,67658.0,-2294.760000000002,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1729000800.0,66800.02,66666.40998,75484.0226,1,1729002600.0,65376.0,-1424.020000000004,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1729004400.0,65850.0,66031.8,57289.50000000001,1,1729008000.0,66619.45,-769.4499999999971,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1729009800.0,66868.2,65019.70998,75561.06599999999,1,1730921400.0,75823.55,8955.350000000006,TP/SL/BMS/CHOCH,A,False
