ts,open,high,low,close,vol
1736771400,90849.16,91017.41,90300.0,90732.0,1894.4139
1736773200,90732.0,91780.0,90583.24,91409.96,1758.2809
1736775000,91409.96,91529.41,91000.0,91131.41,877.32752
1736776800,91131.41,91155.46,90651.13,90947.74,1083.20174
1736778600,90947.73,92300.0,89256.69,91833.03,5208.73766
1736780400,91833.03,93100.0,91570.0,92215.11,1971.50501
1736782200,92215.11,92720.0,91933.49,92123.75,1022.20958
1736784000,92123.75,92289.07,91450.62,91693.49,1085.15526
1736785800,91693.49,92189.04,91250.0,91343.2,882.31564
1736787600,91343.21,92133.6,91250.0,92027.84,756.35098
1736789400,92027.84,92300.0,91581.19,91983.96,536.48696
1736791200,91983.96,92405.39,91593.85,91717.09,579.89483
1736793000,91717.09,92244.17,91717.09,92077.65,566.3532
1736794800,92077.65,92332.0,91600.0,92172.0,588.28182
1736796600,92172.0,92534.1,92007.6,92312.18,602.28828
1736798400,92312.18,92394.95,91908.2,92129.32,430.54353
1736800200,92129.33,93783.12,92105.89,93575.53,1332.71957
1736802000,93575.53,93938.37,93401.84,93855.98,871.08055
1736803800,93855.98,94472.0,93738.75,94193.49,891.65034
1736805600,94193.49,94727.15,94152.0,94555.61,615.13103
1736807400,94555.61,94593.92,94200.0,94399.98,303.68815
1736809200,94399.99,94486.63,94164.77,94265.55,270.57011
1736811000,94265.54,94612.7,94244.88,94536.1,329.18621
1736812800,94536.11,94880.0,94369.15,94584.48,607.56331
