ts,oi
1778981400,102698.918
1778983200,102630.567
1778985000,102550.868
1778986800,102631.778
1778988600,102542.634
1778990400,102525.545
1778992200,102496.025
1778994000,102457.267
1778995800,102398.097
1778997600,102480.457
1778999400,102460.19
1779001200,102443.649
1779003000,102428.373
1779004800,102409.319
1779006600,102480.428
1779008400,102487.408
1779010200,102456.046
1779012000,102341.721
1779013800,102248.184
1779015600,102126.072
1779017400,102048.889
1779019200,102096.793
1779021000,102065.145
1779022800,102092.668
1779024600,102080.097
1779026400,102084.775
1779028200,101972.214
1779030000,102021.718
1779031800,102236.809
1779033600,102476.75
1779035400,102572.364
1779037200,102639.965
1779039000,102540.622
1779040800,102530.075
1779042600,102595.715
1779044400,102607.519
1779046200,102590.544
1779048000,102497.194
1779049800,102493.763
1779051600,102424.063
1779053400,102333.781
1779055200,102366.302
