ts,oi
1777713300,102478.816
1777714200,102474.212
1777715100,102472.283
1777716000,102514.697
1777716900,102499.364
1777717800,102503.715
1777718700,102477.742
1777719600,102419.441
1777720500,102282.118
1777721400,102275.215
1777722300,102173.217
1777723200,102138.567
1777724100,102182.396
1777725000,102157.294
1777725900,102158.815
1777726800,102128.889
1777727700,102382.936
1777728600,102373.396
1777729500,102326.637
1777730400,102298.786
1777731300,102238.522
1777732200,101965.502
1777733100,102007.006
1777734000,102071.494
1777734900,102066.709
1777735800,102099.086
1777736700,102061.156
1777737600,102067.312
1777738500,101972.622
1777739400,101960.003
1777740300,101953.175
1777741200,102001.364
1777742100,101991.652
1777743000,101979.844
1777743900,101962.44
1777744800,101923.436
1777745700,101949.232
1777746600,101930.005
1777747500,101898.62
1777748400,101950.287
1777749300,101994.057
1777750200,101976.831
1777751100,101984.105
1777752000,102002.406
1777752900,102022.42
1777753800,102028.277
1777754700,102029.382
1777755600,102030.681
1777756500,102027.815
1777757400,101995.031
1777758300,102070.056
1777759200,101942.359
1777760100,101941.043
1777761000,101984.85
1777761900,102042.633
1777762800,102025.643
1777763700,102059.438
1777764600,102071.865
1777765500,102100.209
1777766400,102089.13
1777767300,102063.821
1777768200,102090.968
1777769100,102278.014
1777770000,102570.166
1777770900,102573.785
1777771800,102529.115
1777772700,102472.95
1777773600,102418.347
1777774500,102594.045
1777775400,102895.139
1777776300,102959.601
1777777200,102902.029
1777778100,102876.204
1777779000,102908.899
1777779900,102880.226
1777780800,102865.428
1777781700,102889.037
1777782600,102898.42
1777783500,102895.994
1777784400,102931.863
1777785300,103014.253
1777786200,103014.967
1777787100,103016.659
1777788000,102999.494
1777788900,103045.066
1777789800,103002.306
1777790700,102986.337
1777791600,102985.942
1777792500,102985.2
1777793400,103035.191
1777794300,103049.531
1777795200,102984.851
1777796100,103030.432
1777797000,103036.146
1777797900,103040.598
1777798800,103075.932
1777799700,103091.08
1777800600,103099.346
1777801500,103083.511
1777802400,103112.213
1777803300,103156.136
1777804200,103166.627
1777805100,103185.766
1777806000,103128.044
1777806900,103030.077
1777807800,103081.152
1777808700,103064.079
1777809600,103087.965
1777810500,103198.566
1777811400,103271.861
1777812300,103176.341
1777813200,103145.693
1777814100,103205.53
1777815000,103305.512
1777815900,103343.408
1777816800,103411.407
1777817700,103447.128
1777818600,103525.905
1777819500,103489.395
1777820400,103515.289
1777821300,103644.27
1777822200,103654.178
1777823100,103600.429
1777824000,103575.339
1777824900,103586.225
1777825800,103590.568
1777826700,103635.648
1777827600,103641.27
1777828500,103604.828
1777829400,103619.252
1777830300,103675.896
1777831200,103631.158
1777832100,103588.726
1777833000,103579.022
1777833900,103574.774
1777834800,103590.805
1777835700,103564.786
1777836600,103575.289
1777837500,103505.723
1777838400,103507.004
1777839300,103488.188
1777840200,103479.989
1777841100,103401.067
1777842000,103419.346
1777842900,103344.885
1777843800,103297.842
1777844700,103139.889
1777845600,103232.845
1777846500,103523.383
1777847400,103898.717
1777848300,103954.389
1777849200,104011.741
1777850100,104074.426
1777851000,103729.127
1777851900,103528.585
1777852800,103389.523
1777853700,103190.6
1777854600,102893.771
1777855500,102846.615
1777856400,102814.597
1777857300,102808.46
1777858200,102805.406
1777859100,102997.013
1777860000,103979.323
1777860900,104737.349
1777861800,104815.375
1777862700,106709.365
1777863600,107196.89
1777864500,107537.023
1777865400,107869.136
1777866300,107833.941
1777867200,108201.431
1777868100,108785.134
1777869000,108783.045
1777869900,109002.811
1777870800,108776.155
1777871700,108142.218
1777872600,109259.334
1777873500,109083.308
1777874400,109068.833
1777875300,108956.402
1777876200,108207.674
1777877100,108093.574
1777878000,107965.244
1777878900,107954.213
1777879800,108035.009
1777880700,108059.202
1777881600,108050.697
1777882500,108139.42
1777883400,108090.165
1777884300,108086.735
1777885200,108088.444
1777886100,107999.324
1777887000,108043.956
1777887900,107990.525
1777888800,108041.499
1777889700,106095.041
1777890600,102131.001
1777891500,101155.867
1777892400,100316.224
1777893300,100299.653
1777894200,100343.41
1777895100,101254.684
1777896000,101172.798
1777896900,100994.059
1777897800,100960.477
1777898700,100928.135
1777899600,100769.206
1777900500,100404.661
1777901400,100925.129
1777902300,101348.833
1777903200,101546.928
1777904100,101188.88
1777905000,101466.916
1777905900,101835.068
1777906800,105507.074
1777907700,107057.114
1777908600,107307.739
1777909500,107612.381
1777910400,107331.103
1777911300,107390.708
1777912200,107729.812
1777913100,107993.951
1777914000,108092.446
1777914900,108441.599
1777915800,108772.857
1777916700,108767.95
1777917600,108722.935
1777918500,109064.114
1777919400,109325.737
1777920300,109337.239
1777921200,109443.213
1777922100,109499.383
1777923000,109392.055
1777923900,109363.767
1777924800,109083.493
1777925700,109012.762
1777926600,108962.915
1777927500,108957.156
1777928400,108908.53
1777929300,108878.657
1777930200,108939.423
1777931100,108867.604
1777932000,108838.067
1777932900,108874.565
1777933800,108837.993
1777934700,108856.842
1777935600,108795.809
1777936500,108805.764
1777937400,108796.248
1777938300,108842.516
1777939200,108685.105
1777940100,108538.148
1777941000,108572.255
1777941900,108544.286
1777942800,108529.699
1777943700,108593.087
1777944600,108556.027
1777945500,108754.646
1777946400,108788.191
1777947300,108855.335
1777948200,108967.15
1777949100,109585.18
1777950000,109804.658
1777950900,110008.309
1777951800,110472.265
1777952700,111209.976
1777953600,111454.102
1777954500,111678.762
1777955400,111789.869
1777956300,111858.144
1777957200,112082.162
1777958100,112113.169
1777959000,112130.349
1777959900,110923.416
1777960800,111212.841
1777961700,111223.236
1777962600,111249.395
1777963500,111388.56
1777964400,111366.768
1777965300,111410.884
1777966200,111418.125
1777967100,111371.665
1777968000,111110.411
1777968900,111766.038
1777969800,111849.509
1777970700,111926.141
1777971600,111923.652
1777972500,111905.579
1777973400,111869.659
1777974300,111780.556
1777975200,111734.935
1777976100,111639.128
1777977000,111544.397
1777977900,111651.131
1777978800,111657.593
1777979700,113445.981
1777980600,113529.046
1777981500,113569.184
1777982400,113620.506
1777983300,113697.017
1777984200,113838.077
1777985100,114297.922
1777986000,114377.759
1777986900,115247.097
1777987800,115275.663
1777988700,114632.28
1777989600,114065.667
1777990500,113964.342
1777991400,113968.659
1777992300,114095.643
1777993200,114237.016
1777994100,114548.857
1777995000,114827.707
1777995900,115037.347
1777996800,115093.037
1777997700,115029.449
1777998600,115058.859
1777999500,114432.882
1778000400,114322.013
1778001300,114264.383
1778002200,114200.4
1778003100,114252.666
1778004000,114243.308
1778004900,114255.816
1778005800,114215.673
1778006700,114261.596
1778007600,114321.56
1778008500,114288.965
1778009400,114182.817
1778010300,113918.534
1778011200,113871.982
1778012100,113308.223
1778013000,113330.109
1778013900,113484.976
1778014800,113300.316
1778015700,113237.037
1778016600,112989.152
1778017500,112827.711
1778018400,112794.527
1778019300,112808.901
1778020200,112901.766
1778021100,113847.504
1778022000,113703.598
1778022900,113600.644
1778023800,113323.503
1778024700,113260.824
1778025600,113249.77
1778026500,113785.967
1778027400,113924.874
1778028300,113896.165
1778029200,113836.095
1778030100,113840.825
1778031000,113877.082
1778031900,113946.04
1778032800,113931.316
1778033700,113855.572
1778034600,113880.18
1778035500,113984.455
1778036400,113979.288
1778037300,113974.812
1778038200,114064.579
1778039100,114157.954
1778040000,114097.632
1778040900,114127.123
1778041800,114094.829
1778042700,114059.307
1778043600,114172.138
1778044500,114113.806
1778045400,114107.843
1778046300,113848.079
1778047200,113812.187
1778048100,113779.073
1778049000,113781.288
1778049900,113777.549
1778050800,113879.69
1778051700,114033.885
1778052600,114082.885
1778053500,113969.923
1778054400,113849.583
1778055300,113929.549
1778056200,113949.515
1778057100,113902.056
1778058000,113445.181
1778058900,112559.733
1778059800,112475.63
1778060700,112254.926
1778061600,111700.328
1778062500,111245.61
1778063400,110774.872
1778064300,110925.706
1778065200,111066.168
1778066100,110907.948
1778067000,110598.681
1778067900,110505.756
1778068800,110653.166
1778069700,109900.643
1778070600,109668.33
1778071500,109658.547
1778072400,109643.203
1778073300,109103.035
1778074200,108664.74
1778075100,108238.308
1778076000,108503.063
1778076900,108052.961
1778077800,108132.033
1778078700,107903.125
1778079600,107854.294
1778080500,107676.238
1778081400,107614.9
1778082300,107554.823
1778083200,107723.373
1778084100,107727.556
1778085000,107554.32
1778085900,107410.108
1778086800,107464.673
1778087700,107455.492
1778088600,107666.494
1778089500,107613.966
1778090400,107659.999
1778091300,107494.26
1778092200,107465.356
1778093100,107332.431
1778094000,107369.043
1778094900,107305.573
1778095800,107250.144
1778096700,107204.45
1778097600,107091.965
1778098500,107006.344
1778099400,107023.006
1778100300,106935.021
1778101200,107016.059
1778102100,106432.134
1778103000,106431.663
1778103900,106433.102
1778104800,106444.833
1778105700,106409.301
1778106600,106411.888
1778107500,106431.265
1778108400,106388.831
1778109300,106414.485
1778110200,106402.154
1778111100,106432.09
1778112000,106377.82
1778112900,106410.473
1778113800,106471.398
1778114700,106808.909
1778115600,107230.311
1778116500,107397.159
1778117400,107592.809
1778118300,107513.826
1778119200,107573.317
1778120100,107604.592
1778121000,107554.284
1778121900,107140.008
1778122800,107256.431
1778123700,107345.941
1778124600,107343.981
1778125500,107233.634
1778126400,107152.599
1778127300,106891.288
1778128200,106893.626
1778129100,106864.675
1778130000,106800.735
1778130900,106504.189
1778131800,106435.909
1778132700,106407.732
1778133600,106348.303
1778134500,106468.638
1778135400,106274.814
1778136300,106188.631
1778137200,106166.102
1778138100,106715.536
1778139000,107057.303
1778139900,107217.028
1778140800,107061.79
1778141700,106961.539
1778142600,106721.989
1778143500,106500.411
1778144400,106444.787
1778145300,106383.767
1778146200,106313.459
1778147100,105902.76
1778148000,105862.474
1778148900,105875.206
1778149800,105712.035
1778150700,105727.188
1778151600,105670.411
1778152500,105654.446
1778153400,105582.403
1778154300,105594.055
1778155200,105513.078
1778156100,105511.653
1778157000,105646.71
1778157900,105687.32
1778158800,105728.86
1778159700,105668.797
1778160600,105600.462
1778161500,105934.765
1778162400,106208.191
1778163300,105879.179
1778164200,105681.744
1778165100,105222.09
1778166000,105013.447
1778166900,105028.003
1778167800,104620.602
1778168700,104577.891
1778169600,104622.452
1778170500,104953.34
1778171400,104806.765
1778172300,104648.536
1778173200,104525.579
1778174100,104537.752
1778175000,104111.021
1778175900,104137.113
1778176800,104016.098
1778177700,103879.676
1778178600,103871.001
1778179500,103858.607
1778180400,103863.835
1778181300,103885.397
1778182200,104006.283
1778183100,103949.547
1778184000,103995.81
1778184900,103851.641
1778185800,103858.722
1778186700,103771.063
1778187600,103776.253
1778188500,103848.773
1778189400,103864.292
1778190300,103902.04
1778191200,103925.931
1778192100,103877.218
1778193000,103867.694
1778193900,103889.73
1778194800,103880.442
1778195700,103858.983
1778196600,103885.13
1778197500,103922.326
1778198400,103900.716
1778199300,103963.626
1778200200,104113.401
1778201100,104131.286
1778202000,104128.631
1778202900,104112.748
1778203800,104154.152
1778204700,104120.732
1778205600,104109.298
1778206500,104059.294
1778207400,103940.229
1778208300,103994.121
1778209200,104043.904
1778210100,103561.082
1778211000,103551.691
1778211900,103555.623
1778212800,103535.017
1778213700,103504.872
1778214600,103502.579
1778215500,103526.963
1778216400,103549.451
1778217300,103662.198
1778218200,103676.293
1778219100,103676.664
1778220000,103685.324
1778220900,103680.964
1778221800,103656.562
1778222700,103603.719
1778223600,103571.181
1778224500,103474.97
1778225400,103214.77
1778226300,103205.076
1778227200,103194.995
1778228100,103207.124
1778229000,103160.776
1778229900,103120.712
1778230800,103088.356
1778231700,103000.479
1778232600,102841.354
1778233500,102850.005
1778234400,102922.729
1778235300,102933.273
1778236200,102892.802
1778237100,102797.34
1778238000,103068.486
1778238900,103107.906
1778239800,103144.435
1778240700,103114.373
1778241600,103147.243
1778242500,103081.893
1778243400,103057.966
1778244300,102930.519
1778245200,103001.637
1778246100,103029.798
1778247000,103085.357
1778247900,102779.621
1778248800,102450.519
1778249700,102321.581
1778250600,101950.166
1778251500,101989.559
1778252400,102009.65
1778253300,101996.992
1778254200,102074.693
1778255100,101966.112
1778256000,101861.858
1778256900,101922.942
1778257800,101961.291
1778258700,101671.851
1778259600,101515.122
1778260500,101375.374
1778261400,101235.038
1778262300,101117.662
1778263200,100990.244
1778264100,100962.041
1778265000,100974.004
1778265900,100938.669
1778266800,100984.856
1778267700,100996.181
1778268600,101126.707
1778269500,101158.493
1778270400,101095.426
1778271300,101053.574
1778272200,101017.947
1778273100,100991.257
1778274000,100941.797
1778274900,100884.702
1778275800,100889.859
1778276700,100880.174
1778277600,100838.996
1778278500,100778.806
1778279400,100825.536
1778280300,100783.766
1778281200,100747.466
1778282100,100770.7
1778283000,100879.685
1778283900,100870.617
1778284800,100841.907
1778285700,100860.235
1778286600,100843.139
1778287500,100836.206
1778288400,100845.361
1778289300,100874.023
1778290200,100935.057
1778291100,100989.144
1778292000,101042.425
1778292900,101053.262
1778293800,101093.932
1778294700,101111.162
1778295600,101112.763
1778296500,101194.515
1778297400,101162.035
1778298300,101168.763
1778299200,101210.107
1778300100,101141.944
1778301000,101176.969
1778301900,101241.694
1778302800,101313.927
1778303700,101305.912
1778304600,101237.041
1778305500,101301.315
1778306400,101324.742
1778307300,101310.559
1778308200,101375.359
1778309100,101346.29
1778310000,101262.959
1778310900,101121.906
1778311800,101120.396
1778312700,101034.758
1778313600,100971.825
1778314500,100805.139
1778315400,100860.311
1778316300,100863.79
1778317200,100824.694
1778318100,100695.082
1778319000,100627.51
1778319900,100708.599
1778320800,100621.241
1778321700,100560.885
1778322600,100570.893
1778323500,100717.36
1778324400,100759.784
1778325300,100787.687
1778326200,100799.545
1778327100,100791.17
1778328000,100797.245
1778328900,100751.46
1778329800,100765.403
1778330700,100774.635
1778331600,100811.764
1778332500,100825.914
1778333400,100808.938
1778334300,100804.789
1778335200,100846.61
1778336100,100845.865
1778337000,100702.932
1778337900,100770.217
1778338800,100400.316
1778339700,100326.403
1778340600,100273.381
1778341500,100444.13
1778342400,100392.795
1778343300,100304.068
1778344200,100139.966
1778345100,100136.874
1778346000,100125.049
1778346900,100044.08
1778347800,100078.149
1778348700,100290.551
1778349600,100343.392
1778350500,100525.034
1778351400,100487.886
1778352300,100420.842
1778353200,100434.275
1778354100,100418.287
1778355000,100389.714
1778355900,100387.912
1778356800,100408.031
1778357700,100382.79
1778358600,100409.302
1778359500,100502.608
1778360400,100496.295
1778361300,100460.462
1778362200,100463.899
1778363100,100442.144
1778364000,100433.36
1778364900,100438.998
1778365800,100476.086
1778366700,100444.621
1778367600,100348.965
1778368500,100382.348
1778369400,100351.202
1778370300,100247.952
1778371200,100225.715
1778372100,100199.308
1778373000,100206.189
1778373900,100210.636
1778374800,100241.54
1778375700,100134.478
1778376600,100023.024
1778377500,99938.762
1778378400,99955.307
1778379300,99906.531
1778380200,99902.693
1778381100,99911.734
1778382000,99920.688
1778382900,99947.796
1778383800,99960.395
1778384700,99947.356
1778385600,100002.057
1778386500,99995.289
1778387400,99972.531
1778388300,99980.575
1778389200,99958.261
1778390100,99967.59
1778391000,100018.717
1778391900,100037.04
1778392800,100035.997
1778393700,100013.769
1778394600,100018.415
1778395500,99969.427
1778396400,99990.744
1778397300,100035.491
1778398200,100010.494
1778399100,99993.881
1778400000,99949.63
1778400900,99968.431
1778401800,99939.722
1778402700,99951.308
1778403600,99961.563
1778404500,99952.041
1778405400,99992.77
1778406300,100032.233
1778407200,100032.758
1778408100,99684.883
1778409000,99298.274
1778409900,99309.003
1778410800,99311.727
1778411700,99233.604
1778412600,99199.99
1778413500,99214.129
1778414400,99296.614
1778415300,99273.951
1778416200,99288.964
1778417100,99269.25
1778418000,99256.38
1778418900,99283.824
1778419800,99234.563
1778420700,99250.411
1778421600,99265.198
1778422500,99297.703
1778423400,99313.718
1778424300,99238.238
1778425200,99168.913
1778426100,98939.681
1778427000,98921.357
1778427900,98983.304
1778428800,99646.48
1778429700,100427.132
1778430600,100217.612
1778431500,100168.593
1778432400,100190.011
1778433300,100220.312
1778434200,100172.553
1778435100,100169.7
1778436000,100273.159
1778436900,100300.914
1778437800,100331.897
1778438700,100404.291
1778439600,100433.772
1778440500,100383.436
1778441400,100410.091
1778442300,100432.405
1778443200,100534.629
1778444100,100564.165
1778445000,100452.026
1778445900,99902.503
1778446800,98800.437
1778447700,98567.681
1778448600,98376.244
1778449500,98263.794
1778450400,98410.129
1778451300,99181.107
1778452200,99132.931
1778453100,98957.5
1778454000,99188.528
1778454900,99412.689
1778455800,99699.111
1778456700,99941.669
1778457600,100469.768
1778458500,100890.998
1778459400,99557.856
1778460300,99422.063
1778461200,98971.706
1778462100,98604.459
1778463000,98550.827
1778463900,98442.447
1778464800,98492.842
1778465700,98442.73
1778466600,98206.515
1778467500,97968.868
1778468400,97890.198
1778469300,97056.746
1778470200,96561.362
1778471100,96401.147
1778472000,96351.93
1778472900,96314.463
1778473800,96286.496
1778474700,96224.588
1778475600,96230.321
1778476500,96247.373
1778477400,96263.094
1778478300,96251.098
1778479200,96174.685
1778480100,96269.686
1778481000,96253.972
1778481900,96254.718
1778482800,96250.616
1778483700,96117.572
1778484600,96117.95
1778485500,96087.292
1778486400,96172.663
1778487300,96191.069
1778488200,96142.872
1778489100,96151.162
1778490000,96213.142
1778490900,96316.526
1778491800,96312.835
1778492700,96293.801
1778493600,96327.161
1778494500,96321.317
1778495400,96293.374
1778496300,96285.95
1778497200,96248.486
1778498100,96266.089
1778499000,96410.974
1778499900,96460.098
1778500800,96602.485
1778501700,96805.047
1778502600,97110.118
1778503500,97086.629
1778504400,97063.688
1778505300,97009.714
1778506200,96844.327
1778507100,96686.574
1778508000,96940.32
1778508900,97062.491
1778509800,97093.138
1778510700,97399.679
1778511600,97684.011
1778512500,97778.586
1778513400,97716.947
1778514300,97942.232
1778515200,98035.181
1778516100,98330.414
1778517000,98542.209
1778517900,98653.841
1778518800,98793.609
1778519700,98705.783
1778520600,98777.643
1778521500,99046.405
1778522400,99340.929
1778523300,99353.962
1778524200,99555.572
1778525100,99638.746
1778526000,99738.645
1778526900,99719.802
1778527800,100313.07
1778528700,100464.753
1778529600,100315.059
1778530500,100487.986
1778531400,100500.218
1778532300,100458.959
1778533200,100475.5
1778534100,100480.788
1778535000,100460.597
1778535900,100397.707
1778536800,100391.071
1778537700,100491.04
1778538600,100527.068
1778539500,100578.088
1778540400,100606.666
1778541300,100609.525
1778542200,100532.776
1778543100,100516.465
1778544000,100526.045
1778544900,100616.249
1778545800,100624.245
1778546700,100594.6
1778547600,100572.557
1778548500,100607.182
1778549400,100502.39
1778550300,100784.353
1778551200,100652.07
1778552100,100681.372
1778553000,100743.879
1778553900,100809.323
1778554800,100895.693
1778555700,100923.83
1778556600,101066.518
1778557500,101137.935
1778558400,101335.237
1778559300,101292.168
1778560200,101381.696
1778561100,101599.009
1778562000,101601.539
1778562900,101644.29
1778563800,101726.143
1778564700,101729.6
1778565600,101786.088
1778566500,101809.394
1778567400,101852.852
1778568300,101987.54
1778569200,102169.293
1778570100,102117.574
1778571000,102211.307
1778571900,102161.321
1778572800,101551.692
1778573700,101536.392
1778574600,101606.492
1778575500,101649.645
1778576400,101634.38
1778577300,101760.418
1778578200,101608.072
1778579100,101528.408
1778580000,101491.673
1778580900,101432.582
1778581800,101350.803
1778582700,101365.613
1778583600,101342.374
1778584500,101320.188
1778585400,101261.169
1778586300,101260.459
1778587200,101290.976
1778588100,101385.759
1778589000,101510.907
1778589900,101683.548
1778590800,101916.05
1778591700,102129.219
1778592600,102307.069
1778593500,102527.66
1778594400,102423.119
1778595300,102543.241
1778596200,102745.817
1778597100,102774.413
1778598000,102957.472
1778598900,103290.362
1778599800,103773.534
1778600700,103986.42
1778601600,104281.887
1778602500,104520.373
1778603400,104738.004
1778604300,104728.0
1778605200,105156.13
1778606100,105272.128
1778607000,105538.32
1778607900,105566.206
1778608800,105747.075
1778609700,105822.726
1778610600,105906.593
1778611500,106027.862
1778612400,106090.392
1778613300,106122.04
1778614200,106113.259
1778615100,106025.415
1778616000,106029.06
1778616900,105938.418
1778617800,105966.433
1778618700,105980.65
1778619600,105958.099
1778620500,105919.061
1778621400,105871.257
1778622300,105819.801
1778623200,105686.38
1778624100,105672.945
1778625000,105670.736
1778625900,105647.849
1778626800,105644.258
1778627700,105564.601
1778628600,105641.656
1778629500,105461.454
1778630400,105490.183
1778631300,105498.588
1778632200,105363.432
1778633100,105321.804
1778634000,105292.236
1778634900,105298.992
1778635800,105221.181
1778636700,105108.43
1778637600,105162.032
1778638500,105195.211
1778639400,105312.607
1778640300,105370.242
1778641200,105421.23
1778642100,105426.722
1778643000,105484.822
1778643900,105461.526
1778644800,105583.142
1778645700,105553.329
1778646600,105711.35
1778647500,105698.827
1778648400,105689.369
1778649300,105625.239
1778650200,105625.691
1778651100,105658.009
1778652000,105657.667
1778652900,105646.885
1778653800,105854.209
1778654700,105842.227
1778655600,105835.643
1778656500,105843.057
1778657400,105755.241
1778658300,105638.062
1778659200,105522.676
1778660100,105529.134
1778661000,105468.624
1778661900,105505.02
1778662800,105499.932
1778663700,106085.694
1778664600,106081.063
1778665500,106139.683
1778666400,106106.966
1778667300,106032.044
1778668200,105873.974
1778669100,105465.847
1778670000,105216.872
1778670900,104905.914
1778671800,104811.861
1778672700,104786.152
1778673600,104732.662
1778674500,104639.081
1778675400,104473.557
1778676300,103997.258
1778677200,104137.031
1778678100,104181.97
1778679000,104154.439
1778679900,104120.703
1778680800,103937.522
1778681700,103962.382
1778682600,103982.355
1778683500,103895.672
1778684400,103963.568
1778685300,103830.882
1778686200,104047.207
1778687100,104017.097
1778688000,103812.643
1778688900,104469.352
1778689800,104468.871
1778690700,104491.37
1778691600,104701.735
1778692500,104695.605
1778693400,105087.423
1778694300,105144.857
1778695200,104998.041
1778696100,104882.261
1778697000,104702.722
1778697900,104684.012
1778698800,104467.895
1778699700,104319.506
1778700600,104343.173
1778701500,104273.219
1778702400,104354.357
1778703300,104429.167
1778704200,104436.003
1778705100,104446.251
1778706000,104419.187
1778706900,104144.578
1778707800,104081.537
1778708700,104056.155
1778709600,104066.097
1778710500,104006.416
1778711400,104008.384
1778712300,104084.592
1778713200,104065.646
1778714100,104263.137
1778715000,104233.861
1778715900,104275.684
1778716800,104290.446
1778717700,104278.129
1778718600,104255.784
1778719500,104272.705
1778720400,104229.293
1778721300,104227.625
1778722200,104264.13
1778723100,104250.71
1778724000,104171.379
1778724900,104328.14
1778725800,104361.332
1778726700,104212.999
1778727600,104267.444
1778728500,104218.244
1778729400,103985.159
1778730300,104056.287
1778731200,104078.258
1778732100,104060.124
1778733000,104062.95
1778733900,104152.548
1778734800,104146.566
1778735700,104071.053
1778736600,104039.363
1778737500,104246.976
1778738400,103843.77
1778739300,103724.47
1778740200,103697.518
1778741100,103771.999
1778742000,103779.271
1778742900,103893.885
1778743800,103968.597
1778744700,103955.899
1778745600,103914.912
1778746500,104195.957
1778747400,104202.138
1778748300,104151.788
1778749200,104157.033
1778750100,104071.309
1778751000,104068.784
1778751900,104040.852
1778752800,104068.956
1778753700,104032.567
1778754600,104004.507
1778755500,103997.677
1778756400,104024.752
1778757300,104055.936
1778758200,103935.551
1778759100,104051.384
1778760000,104053.236
1778760900,104025.882
1778761800,103948.399
1778762700,103466.267
1778763600,103580.505
1778764500,104212.002
1778765400,104906.518
1778766300,105097.176
1778767200,105080.885
1778768100,105095.813
1778769000,105299.271
1778769900,105591.546
1778770800,105777.618
1778771700,106616.018
1778772600,106801.665
1778773500,106818.529
1778774400,107392.812
1778775300,108176.832
1778776200,108774.992
1778777100,109027.733
1778778000,108903.654
1778778900,109210.969
1778779800,109616.975
1778780700,109804.077
1778781600,110032.221
1778782500,110258.977
1778783400,110216.723
1778784300,110598.874
1778785200,110585.775
1778786100,110581.354
1778787000,110579.769
1778787900,110595.384
1778788800,110705.217
1778789700,110732.045
1778790600,110631.473
1778791500,110626.34
1778792400,110628.186
1778793300,110608.98
1778794200,110617.387
1778795100,110600.714
1778796000,110581.303
1778796900,110645.073
1778797800,110640.784
1778798700,110587.001
1778799600,110595.283
1778800500,110603.469
1778801400,110503.27
1778802300,110504.969
1778803200,110454.092
1778804100,110627.256
1778805000,110779.53
1778805900,110739.286
1778806800,110759.29
1778807700,110887.172
1778808600,110956.344
1778809500,110874.824
1778810400,110823.529
1778811300,110706.603
1778812200,110633.196
1778813100,110290.625
1778814000,110253.672
1778814900,110350.559
1778815800,110383.628
1778816700,110077.553
1778817600,109899.312
1778818500,109877.418
1778819400,109883.584
1778820300,109782.959
1778821200,109922.062
1778822100,109632.797
1778823000,109652.678
1778823900,108455.273
1778824800,108321.854
1778825700,108305.847
1778826600,108266.771
1778827500,108136.652
1778828400,108154.988
1778829300,108156.063
1778830200,108180.386
1778831100,108010.806
1778832000,107932.258
1778832900,107896.555
1778833800,108009.895
1778834700,107917.555
1778835600,107939.908
1778836500,107936.623
1778837400,107917.408
1778838300,107907.016
1778839200,107913.776
1778840100,107835.582
1778841000,107817.702
1778841900,107841.613
1778842800,107799.111
1778843700,107742.368
1778844600,107802.61
1778845500,107708.148
1778846400,107792.213
1778847300,107411.668
1778848200,107012.409
1778849100,106606.237
1778850000,106508.553
1778850900,106040.125
1778851800,105953.296
1778852700,104319.99
1778853600,102931.113
1778854500,102323.202
1778855400,102574.967
1778856300,102492.382
1778857200,102400.698
1778858100,102502.772
1778859000,102467.611
1778859900,102429.579
1778860800,102412.351
1778861700,102451.469
1778862600,102372.075
1778863500,102385.062
1778864400,102328.759
1778865300,102349.169
1778866200,102364.683
1778867100,102212.437
1778868000,102226.718
1778868900,102141.363
1778869800,102139.622
1778870700,102150.65
1778871600,102147.928
1778872500,102045.0
1778873400,102064.847
1778874300,102056.087
1778875200,102046.526
1778876100,102035.656
1778877000,102071.657
1778877900,102078.342
1778878800,102045.492
1778879700,102074.147
1778880600,102063.994
1778881500,102042.628
1778882400,101974.597
1778883300,102012.304
1778884200,101981.196
1778885100,101970.369
1778886000,101955.863
1778886900,101912.434
1778887800,101939.916
1778888700,101912.39
1778889600,101877.653
1778890500,101844.014
1778891400,101800.374
1778892300,101698.983
1778893200,101667.556
1778894100,101667.652
1778895000,101726.079
1778895900,101741.075
1778896800,101728.157
1778897700,101832.523
1778898600,101800.2
1778899500,101850.723
1778900400,101896.94
1778901300,101964.101
1778902200,101955.007
1778903100,101963.108
1778904000,101967.932
1778904900,101933.302
1778905800,101887.598
1778906700,102011.872
1778907600,102053.251
1778908500,102102.913
1778909400,102094.896
1778910300,102178.633
1778911200,102188.213
1778912100,102235.891
1778913000,102381.449
1778913900,102437.896
1778914800,101568.381
1778915700,101246.496
1778916600,101361.833
1778917500,101064.078
1778918400,101105.53
1778919300,101269.208
1778920200,101324.384
1778921100,101275.187
1778922000,101313.656
1778922900,101250.395
1778923800,100833.837
1778924700,100909.009
1778925600,100939.923
1778926500,101196.714
1778927400,100961.747
1778928300,100996.347
1778929200,101127.11
1778930100,101103.197
1778931000,101149.667
1778931900,101140.928
1778932800,101095.884
1778933700,101120.595
1778934600,101193.27
1778935500,101234.042
1778936400,101234.082
1778937300,101277.998
1778938200,101394.992
1778939100,101533.825
1778940000,101590.489
1778940900,101607.395
1778941800,101633.894
1778942700,101653.149
1778943600,101726.821
1778944500,101789.562
1778945400,101760.16
1778946300,101884.234
1778947200,101929.153
1778948100,101991.517
1778949000,101971.572
1778949900,101898.702
1778950800,101883.525
1778951700,101863.443
1778952600,101860.404
1778953500,101854.92
1778954400,101886.041
1778955300,101844.971
1778956200,101818.648
1778957100,101813.552
1778958000,101879.295
1778958900,101927.934
1778959800,101918.504
1778960700,101898.934
1778961600,101906.839
1778962500,101889.216
1778963400,101929.781
1778964300,101917.642
1778965200,101917.944
1778966100,101938.947
1778967000,101893.591
1778967900,101930.416
1778968800,101894.523
1778969700,101948.188
1778970600,101976.997
1778971500,101984.297
